time,hr,spo2,bp_sys,bp_dia,motion,hr_mean,anomaly,risk,true
470,85.29316472306394,100.48698343543926,124.12364878314573,88.12106501701079,0.8495950127354849,79.66684532501787,False,0,0
471,73.38619489044163,99.31027964415756,114.05540227418356,77.67747761376889,0.2969531351888478,79.47523541143278,False,0,0
472,72.827397491462,98.9940373260333,128.00267734216695,82.0869170563537,-0.2222224829779434,79.42309934400639,False,0,0
473,78.28936580208287,97.31397483330382,112.458126755074,79.834260385851,2.250168426653488,79.40081523418326,False,0,0
474,78.80505123334908,97.42963467669018,120.64608709134929,76.2424187790677,0.1599903383732247,79.40494163545401,False,0,0
475,73.72203241034855,99.21462899203952,124.39999308590494,83.92881418148407,0.4051615249651744,79.16068164692776,False,0,0
476,83.06673386312151,98.4529971345475,115.0707024969564,75.71834866856256,-1.5532437703514774,78.83183136370799,False,0,0
477,81.01233952733219,98.10814128868503,124.12370466309328,76.85360944176252,-0.0527253143075314,78.67043961763402,False,0,0
478,78.71308464275016,98.60275268322545,114.77953976183984,75.2668925554073,-1.687704029652686,78.60044278608376,False,0,0
479,82.6035325754773,95.8221125940703,119.44566717357225,79.28380373070175,-0.6237231837770998,78.71811466381465,False,0,0
480,79.25118271697083,97.70769327846884,127.8248743614307,85.78221519318191,-0.0773085154696829,78.76789868908281,False,0,0
481,78.95236531624793,96.76476804894048,116.7761929673612,77.90266111517916,0.7832686142948765,78.61621744070128,False,0,0
482,92.195030332166,98.42787610874508,117.82093954872212,77.09574636744591,0.6930634942229332,79.15666091464887,False,0,0
483,80.28641617310886,97.67358556831552,115.25269343857732,88.06034410007338,1.7210496534777395,78.95872781044433,False,0,0
484,79.41096790529869,99.19511733769744,117.4040067462183,85.77803941628312,0.5841149472974236,79.4873256262986,False,0,0
485,78.341747387852,97.6954830621356,117.2496048224981,83.91309200947933,0.3181736991345286,79.66990434847185,False,0,0
486,73.78042953477032,98.3824026756579,121.06568238083364,77.2185395180836,0.0853483597465304,79.42726967376113,False,0,0
487,79.72855823175315,97.8916943482337,114.36821459281876,74.39259889208026,-1.304596522992551,79.35698362861835,False,0,0
488,72.6834582203497,98.26534574192222,118.51408672235402,83.03841796095038,-0.0346922542996652,78.98976618326593,False,0,0
489,84.37833476396949,96.79255817076222,116.53725118138648,82.04991766986545,1.0768075532289496,78.86650828311845,False,0,0
490,81.46659978053933,98.49732693357038,125.76610587557067,81.35100599261037,-0.0631567009481866,79.06615996409015,False,0,0
491,73.34464937457426,97.59427892857089,118.97442033415057,83.23650165662738,-0.7355568693562546,78.75172601416288,False,0,0
492,79.75464780243327,97.23618575301944,113.50488084536688,71.58904572870568,-0.0415320805527231,79.02260325998785,False,0,0
493,80.4328164605022,99.03642506596232,117.99929031051718,85.87115422608818,-0.262607735713489,78.83420246383398,False,0,0
494,85.20468286084993,97.94625658690444,117.6791749354501,80.74695278812652,-1.7656053183989602,79.1222374899677,False,0,0
495,87.23973138287022,98.3609602110698,114.46640432306512,81.16833413832012,0.3339330972614613,79.37907341596457,False,0,0
496,83.86059992308985,98.7837811884258,129.48721736631245,84.03768469131992,1.3129081865106669,79.67254535128508,False,0,0
497,78.46494087556515,98.661089677121,118.8403777567835,83.12598840234985,0.0395878355467224,79.93760954375335,False,0,0
498,81.3976041240372,99.58541678263865,127.63013631945242,74.13935083921163,-0.3278054388635865,79.87453413532465,False,0,0
499,78.1639731437058,100.03839357389312,113.3242206130544,76.48566944214873,-1.4558824794843854,79.8685877823361,False,0,0
500,78.77348390506262,97.0924421149743,117.18145455004144,87.95021345726602,0.276293333256453,79.65126508840272,False,0,0
501,80.5878701986839,98.8319414264096,115.27102943556004,84.50023318471025,0.4038516403936399,79.89132093201081,False,0,0
502,82.18776247425038,96.84710512674911,127.8265943693224,89.06483791549697,-1.5375898866915385,80.20333309810376,False,0,0
503,74.59717820962771,99.56671484433116,117.68105198713172,81.64363300237972,0.713638248643401,80.08026017835526,False,0,0
504,77.2723201385297,99.22598291697577,119.57114985583092,86.00158862341765,-0.0860677370903071,80.02916914186127,False,0,0
505,83.85904016396606,96.30093616474343,115.56855520018128,77.64178448595297,-0.0919144062193493,80.36706940031517,False,0,0
506,80.31031792137838,96.403049740781,124.14727081456236,78.59657861214772,1.2624578044435135,80.27518886892375,False,0,0
507,75.26083869464055,98.81205564149164,110.56236060883732,78.75278172124122,-0.2582722795262432,80.08347217450068,False,0,0
508,82.25477973504522,98.2062833329137,116.46168594603591,81.4516067600551,0.8824775724796057,80.2015286775772,False,0,0
509,84.90226041322167,98.79394355752228,116.10454608629698,85.67600713595002,-0.6382291837211461,80.27815293883535,False,0,0
510,80.01516178725907,97.6527792674026,122.65283405710836,70.18227415639865,-1.7279423450785785,80.30361890784495,False,0,0
511,78.50392802549497,97.8206091779208,116.06557139717056,87.426448303108,1.457038529731033,80.2886709981532,False,0,0
512,76.83857667803005,98.50574614410812,117.4759181889066,86.87153272267025,1.1055002813982406,79.776789209682,False,0,0
513,75.90656170829607,97.9098158414518,122.78335400513474,83.56692009930867,-1.0259063016113932,79.6307940608549,False,0,0
514,75.87216505752153,99.273402108738,111.76172577595798,82.83712927700563,-1.2712666209118,79.51283396592899,False,0,0
515,86.88606334124283,98.24225495797596,117.14468243433708,80.81744150899176,0.8293668601553322,79.79764449770869,False,0,0
516,78.63587890071366,100.07532026284404,120.75437123103627,74.40661752153868,-0.2837319378790455,79.9594928099068,False,0,0
517,80.05622751471802,99.03118554389886,117.23848147053566,74.69609392344307,0.9050767697146456,79.97041511933895,False,0,0
518,87.40299270588265,97.55822068921984,127.31335772941696,78.28798934109177,0.470183781180496,80.46106626885673,False,0,0
519,72.76512352946311,98.31012010738344,120.2190143012602,85.85713877559425,-0.6437718181692034,80.07395922770652,False,0,0
520,87.77226075097536,99.30055539052312,122.13120405837752,77.13189913351573,0.8493648946349486,80.28414792672105,False,0,0
521,75.09272284712348,97.03324923303708,119.0625258558272,90.27603305437437,0.2871452402981472,80.34241704247269,False,0,0
522,77.85338904056466,99.51532799312028,125.99744288413844,82.33012349150881,-1.0853137491830456,80.2790417504104,False,0,0
523,74.96145273479843,97.13102546981143,118.98521845210256,76.89942697009971,0.2890528202070881,80.09666295955361,False,0,0
524,86.9496072494409,98.01395279839892,124.47426671590937,68.15272237702872,0.5180460298896052,80.15482710583997,False,0,0
525,86.42301274653849,100.02517998288975,122.50713867400388,83.85067511184864,-0.5359313274680464,80.12760315129557,False,0,0
526,80.25004055823167,97.47881318732593,119.18933184826864,77.04522705798159,0.4919220147501558,80.00725117246698,False,0,0
527,75.60179838849368,97.42199695082866,128.74463560619003,79.8128361080184,-0.7478745152318336,79.9118130895646,False,0,0
528,83.9228982702881,99.74216654751594,123.12408152477774,80.36690606723607,0.7529842819738315,79.9959895611063,False,0,0
529,71.21699005875702,98.14533812340348,120.9001635388573,77.84315582018034,0.1947784151419664,79.76442345827468,False,0,0
530,78.96564039539544,97.86073393048764,122.81255908500673,77.69130293535395,-1.959010642160129,79.7708286746191,False,0,0
531,75.10325132103078,98.99287752688768,124.88330928521069,83.4054307424992,-0.0492353010441837,79.58800804536399,False,0,0
532,81.88950816149911,97.46601186600697,119.78542390121817,82.748726256252,0.6621212600489293,79.57806623493894,False,0,0
533,77.43425541983585,99.41153840760263,129.31619250467864,82.12658667268765,-2.187063388441461,79.67263547527922,False,0,0
534,77.72056469863782,96.30734726167996,111.78675750855612,78.58159328626287,0.9668585355119892,79.68757696061614,False,0,0
535,78.34878684415385,98.70799220418294,119.98231482317676,84.65715988450313,1.616303910004589,79.50390184995575,False,0,0
536,93.45608735847992,96.93480127666068,121.06986206806404,73.50839300838686,-0.661220619228483,79.9420941645258,False,0,0
537,76.1213721085786,96.72864682657568,119.74095223679817,78.2917011187461,-0.0863567959882589,79.97077861165708,False,0,0
538,80.33402030758823,98.22854284645548,113.51733105611146,73.89096108049516,-0.8919817891446624,79.90675329740851,False,0,0
539,81.31740286596727,97.5373351145132,121.29125496246226,73.17997356021559,-0.125432348491699,79.78725804583335,False,0,0
540,76.05606565614195,99.22771693375974,121.28315961251153,81.36690847331633,-0.0746599084376664,79.65528817479613,False,0,0
541,77.00393748497825,99.63178008371275,128.64317136501322,72.33120571904115,0.1703949752062152,79.60528849011222,False,0,0
542,80.45799854763455,98.03807977627665,113.54985023573686,88.42453954801104,-1.15418308416551,79.72593588576571,False,0,0
543,79.55797156789669,100.45726636541173,110.00917390413925,89.61295817569037,0.6664132064649174,79.84764954775238,False,0,0
544,77.9433295891283,99.01824417862804,123.13604486526312,95.99984342185796,0.024055385781311,79.91668836547264,False,0,0
545,82.22042280013729,97.36857379348048,118.58433928580584,78.62818791472701,0.8739055888741998,79.76116701410244,False,0,0
546,79.00059062038716,98.2996168688058,117.2238785159403,73.65725116080759,-2.5888310609099654,79.77332407142488,False,0,0
547,75.57967812697012,98.63090875532124,110.05578017399571,75.96549600454075,2.26187995699096,79.62410575849997,False,0,0
548,80.98660381456219,98.05214131959994,119.82026226697032,78.99305670378276,-1.1400149376729594,79.41022612878928,False,0,0
549,85.0524964740902,98.70644923678609,121.32600057871493,90.30098832539488,0.6785406706232301,79.81980522694352,False,0,0
550,79.33617604487698,97.72946958822344,117.36453514345224,81.37745110452563,-0.3067802076180962,79.53860240340691,False,0,0
551,83.32955271090704,98.35077711246367,115.4909185029862,83.61832726299859,0.6864048120603966,79.81316339886635,False,0,0
552,84.46651974856378,97.23790144738491,114.70524719153354,80.47448281727655,0.5375454544676563,80.03360108913299,False,0,0
553,75.24315467782372,99.754682835581,118.66751100900628,82.23579219592776,-0.12127418724087,80.04299115390049,False,0,0
554,81.70338754837404,99.43332015669392,118.67820081597137,76.11297839591137,1.823163148607677,79.86811716386494,False,0,0
555,92.27600051152436,96.08082958315576,116.5682791167698,80.0801085950109,-0.8329345260705494,80.06321675603112,False,0,0
556,81.00837713397445,97.4705833680821,114.55173877334856,83.39188290687616,1.2271430705009756,80.08849464188921,False,0,0
557,68.12481151575884,98.73393226038024,117.0287100313521,78.95674051871262,-0.7653601993395047,79.8392617461314,False,0,0
558,79.21565083321471,97.88560147481466,119.20685929201288,83.45981586760303,-1.8797737636363163,79.68235349822895,False,0,0
559,81.12037583219755,98.0211115418197,116.83436719383091,80.52373000789214,0.7998167795168587,80.01246635734363,False,0,0
560,87.92306144765138,98.1054914027844,116.65196249090492,77.4180749736397,-0.234983174563201,80.3110470590855,False,0,0
561,75.71322061226552,97.39400158447106,120.94581677384105,78.31098284678745,-0.0252822925671091,80.33137936879332,False,0,0
562,83.27558438606016,97.8266329732502,118.69061751822852,76.95749749767285,-0.0807448297606238,80.37758190961202,False,0,0
563,83.29771624357463,97.7558444729751,119.45435554572764,81.02916984811746,0.0135517352867598,80.57303060373665,False,0,0
564,92.5879444849257,99.03675016612478,120.5730176741492,77.61028725397199,-0.7147541581743141,81.06860992994625,False,0,0
565,81.30351641999621,98.81593440131026,121.5959885738746,83.39946283303495,0.307109557373806,81.16710091580767,False,0,0
566,82.46821230255698,97.2231506313166,126.25693308947606,79.42154722490156,0.2914464370293059,80.80083841394357,False,0,0
567,81.18111294011614,97.86648512008152,120.64540436687172,80.05695027422627,-0.3466795505714334,80.96949644166148,False,0,0
568,83.56507852745216,96.96406491240069,117.27523235650716,77.14309306576304,1.6140471537621626,81.0771983823236,False,0,0
569,83.84872524345089,100.10674729856994,124.3033046026377,81.00623768502263,-1.024694559637274,81.1615757949064,False,0,0
570,68.09020741101789,97.38237138619084,115.8303235020828,71.87555349235271,0.3750382421567904,80.89604718673559,False,0,0
571,80.64019369593031,98.41683301632791,119.2539687634726,79.81677224010981,-0.4502781140529005,81.01725572710068,False,0,0
572,80.22878425271156,98.67755779058491,121.597747077097,76.8067568660145,1.5989387758094629,81.00961525060323,False,0,0
573,87.6677958683111,98.0352520846043,127.3513679533672,92.47919076539851,1.966934131564175,81.27994272728371,False,0,0
574,76.50965312134319,99.54274367748424,123.0701549925417,79.01299261095969,0.5228527843186789,81.23215351169088,False,0,0
575,86.46246876607258,98.89212578110713,118.5156569831788,80.39222329511975,-0.1582428503277519,81.37355504388873,False,0,0
576,74.62367483962285,97.5099201533742,124.50112577664083,81.28098113140551,-0.5569790033134799,81.22765785119658,False,0,0
577,71.61949226887843,97.98423900221214,113.43445394815696,82.82861393160643,-0.8192308037563374,81.09565165592684,False,0,0
578,78.13352166003513,96.88273182594192,114.12042715445044,81.84501282806096,-0.5272845182203534,81.0005489174426,False,0,0
579,83.2853582063695,97.6249405894596,134.6214865831314,85.43842424600403,-0.9471272997597194,80.94164430851859,False,0,0
580,77.80684687196478,97.52906046150066,126.07372433753387,79.46535719923854,1.4968841256218155,80.8906666694215,False,0,0
581,75.96699552406386,100.7363199215753,128.3737880876654,79.1666703317003,-0.3262559295161162,80.64524809652676,False,0,0
582,69.68954143358778,95.6082920505672,119.7132911272155,79.5613576098092,-0.6367851001854034,80.15268215269423,False,0,0
583,78.15112120959358,99.15535351158071,116.6709581061565,72.24579409904965,-2.003900413556272,80.24961437041988,False,0,0
584,88.96484596143532,98.0610932387328,107.85427714271005,82.04262969093531,-0.5907818293539273,80.4916629841886,False,0,0
585,78.21220809266767,98.1661181852077,118.33811469710167,72.56657156092227,0.3511369193710123,80.02286990356002,False,0,0
586,73.30423484808694,99.32231075628104,119.6472511243863,88.99807666197289,-1.3896638266307135,79.76606516069711,False,0,0
587,84.57967145643929,98.97518887767288,120.54580418361068,74.32047855443656,-2.270543003503659,80.31456049205312,False,0,0
588,73.13857884496966,99.32885442899511,117.6138895141746,73.58743413599248,1.027462613039716,80.11199142577829,False,0,0
589,75.54289214705567,99.24837416111194,116.9033072259651,84.53912641370853,0.9071263629006452,79.92607530294022,False,0,0
590,73.3486193796701,97.51687190225344,117.72269466282542,74.36716294341623,-1.2196360810148523,79.44026056734084,False,0,0
591,78.9157795496142,95.90006097771534,128.14417509199566,78.6265297818335,1.5295909015543554,79.54701253191914,False,0,0
592,80.3438192665587,99.40789261370809,131.708665622011,74.51554548224668,0.600197788915798,79.44928702793575,False,0,0
593,77.4325137510758,98.05415630084656,126.79801414316812,91.83501784680394,0.7821648141599107,79.2537802781858,False,0,0
594,80.86068727609393,97.88286579505446,119.59374887153729,75.29741725981997,1.6389366952338886,78.86287170455807,False,0,0
595,76.960261684606,98.90799239072592,115.85677049592752,91.16188784595198,-1.1757234328923143,78.71809654671172,False,0,0
596,71.19456467832396,96.96037043956991,114.77979771223934,77.7657513607757,-0.128110839580208,78.34230829257064,False,0,0
597,76.79945542131304,97.252962058536,125.57989005257572,94.62727254828052,0.8310426785953566,78.19625304194386,False,0,0
598,84.5537129608713,97.64048144696493,113.24180483220432,77.5559752977753,-0.9203404619675326,78.22920752305784,False,0,0
599,73.66901034839458,97.52686516807944,121.75923654739016,81.17248850682672,-2.074548662217792,77.88988369322261,False,0,0
600,116.90972112181583,87.55321846911531,118.65947271933746,85.94610071121406,1.167578247942796,79.51720081691589,True,3,1
601,114.92687100174328,87.1662925767987,118.64349644850144,82.06096433897791,0.0925526998041774,80.66009006044298,True,3,1
602,122.7590217250408,87.99593397852135,115.81457681780353,76.52625583834003,-0.1926490232301792,82.07776464285395,True,4,1
603,117.36881048208612,87.64038192717172,112.01336612023906,68.80990298658122,0.2327609779739462,83.06779846331314,True,3,1
604,120.17340811029496,89.3339580571415,115.72474902601655,87.32900540749137,-1.298302955648294,84.52325696294484,True,4,1
605,122.1543011057837,88.57030175501215,126.12857667827708,79.67666351645207,0.998592498291417,85.71298470760189,True,4,1
606,128.74207892404434,88.6764784888681,126.15087114028042,81.35580859530107,0.6985965441730888,87.51693151041594,True,4,1
607,114.97692283303128,87.74515913116615,128.35976107411577,86.05709004809188,-0.1405956527387122,88.96217919588771,True,3,1
608,120.45290958443744,87.16479307929411,114.72255599858796,81.01107838466746,-2.1531326222588265,90.37282546003443,True,4,1
609,120.57071959001586,88.38033624816339,117.52112308994433,79.2664883046112,-0.297626562177921,91.61567083948933,True,4,1
610,113.50830553822696,87.22521812770256,113.65075054102324,76.49391942751157,0.1193891811757712,92.80571946169808,True,3,1
611,118.0578212737122,87.34095277329037,119.29709788381236,82.509014628335,-1.6804198593309194,94.20874698668634,True,3,1
612,122.63182055584228,88.18643347285861,112.9739301923212,79.00558283992395,0.489161610395914,95.97348962409482,True,4,1
613,117.91095695638644,87.71064144333099,114.60423962296608,69.70408231376139,0.0407673336579571,97.29881748232124,True,3,1
614,113.84792462066308,87.99489884199211,120.78043116359451,84.32372025150401,0.5747249824979801,98.12825343762886,False,2,1
615,119.35430866629916,86.7327584896773,130.45779412483674,79.47781835185184,-0.8222755382212137,99.49965679008324,False,2,1
616,118.4293796495498,87.87943832523942,119.01044449464324,72.99473090036071,1.624167870667158,101.00382828346532,False,2,1
617,128.26431009584252,89.20903110591453,119.74929996002592,84.84753746768732,-0.167139045894336,102.45998290477876,True,4,1
618,121.34567499109512,88.63328999465622,122.38334481073052,68.37363489517342,-0.4454532106211732,104.06688610964964,False,3,1
619,123.84649996764615,89.1596133047642,117.58290152712551,91.32069599865808,-0.9198952706681957,105.67700637033596,False,3,1
620,113.19675454026802,86.31499864425916,117.51762791280288,74.94189584791812,-0.1428630346516151,107.0052775423559,False,2,1
621,116.5745650565398,87.14448351978234,113.6041533342522,82.78892880239248,0.5930986887931393,108.26057039258674,False,2,1
622,128.67024423851754,86.92302543771373,119.72920472120528,71.7916557626414,1.3635074719112343,109.87145122498538,False,3,1
623,117.73673247021075,87.92393382039195,126.79185968412352,76.48948422598252,-1.0572409109111247,111.21492518228986,False,2,1
624,113.87385392739772,88.10456979372015,107.46557728619209,72.77488640241778,-1.4783610583136306,112.31536407066666,False,2,1
625,119.59500104303902,87.88218004343196,119.9192510907896,74.1269477266978,1.1010204006132165,113.7365220492811,False,2,1
626,122.85965839821878,88.59654782868336,127.9880561291802,77.38241459603574,1.444045794140614,115.45869183994428,False,3,1
627,123.18336620068784,88.18954942485489,113.41201820172476,82.00000274113624,1.3480714682807895,117.00482219925676,False,3,1
628,121.53740330345508,87.8869447772849,119.40122412231636,80.63453963128957,0.2301945350231889,118.23761187734289,False,3,1
629,115.03987302275095,91.36364234151222,115.1565304871399,79.78687556570314,-0.5620991002586879,119.61664063315476,False,2,1
630,121.47467887007328,88.33582873542677,119.38879655948936,82.16430865418128,-1.424010177002358,119.76880589143,False,3,1
631,114.78768113773226,88.63113176058013,126.24558674382445,82.65957449200808,0.8029943288783272,119.76416622929632,False,2,1
632,116.76623636839597,88.35545636616726,121.67381979667576,81.89523024938646,0.4067969232743024,119.56440671740816,False,2,1
633,118.76158964952631,87.85847852723839,113.25768611610005,78.10893193652498,0.3557518857607553,119.61083268965616,False,2,1
634,118.36867775967198,88.75490805630268,124.3998074278595,89.79011524183018,1.606745313591624,119.55067501130203,False,2,1
635,114.12689766715256,87.6016467521712,113.6981153580388,85.49950212243107,0.7625605101761797,119.283094896681,False,2,1
636,119.8677062379509,86.67064316318215,117.20436063489372,82.94734717314437,1.0367296668885522,118.98728247381123,False,2,1
637,124.8141750162406,88.14737191177906,123.33298531771216,84.51221863550639,-0.9381722246491786,119.3151908799182,False,3,1
638,118.81051743981736,89.0608910161193,122.17065013824268,71.37141176615796,-0.4200342485551658,119.26044447509754,False,2,1
639,121.1335783871404,90.2243130674433,117.8309541250351,83.20025181432523,-0.5111496751393038,119.2792064350017,False,3,1
640,114.30241395924592,86.93342492508067,117.16935318289336,77.05061173148535,-2.115648035294583,119.30567671570232,False,2,1
641,124.34898470319428,88.05082013810954,119.59835374375884,78.86681886747904,0.4757028572828676,119.51538216335172,False,3,1
642,120.20638392612328,86.50493983914143,121.70615565279758,79.1381960110209,0.7091490184712828,119.43453427569442,False,3,1
643,118.63928101907482,88.69730917108586,119.17551461555584,75.43347161849437,-0.9876836720781792,119.45881174445071,False,2,1
644,119.34751089713228,88.55413087217323,129.49891292336642,81.84622257481698,-0.1367686056625126,119.6421312869997,False,2,1
645,115.45614745330752,87.86822454557681,111.11924522544707,79.92579545550946,0.752809896212798,119.51219257989996,False,2,1
646,115.627237815928,85.95793608772367,116.35757007705467,84.27386618709639,0.6681902836664777,119.41878785211256,False,2,1
647,123.2549751264969,88.81178204780264,113.40894140889549,90.31011175882644,0.3310034217240254,119.25181001980104,False,3,1
648,110.99328660804372,88.9563567437679,115.17745176845511,77.12213632057352,-0.9171999030880909,118.90673040703264,False,2,1
649,121.67286013433107,88.6357580324988,123.9513145538863,74.7934213436871,-0.7162769009158738,118.83427574592216,False,3,1
650,120.78100947955345,88.46327298330054,123.58340843783982,83.07084918115625,-0.437942482454508,119.08708424389836,False,3,1
651,125.99177722850358,87.4020659041078,125.26030556504884,80.29394030888379,-0.3743452601224309,119.40099131629714,False,3,1
652,116.64773807804872,89.94864042986607,115.26324129897922,84.86233825268484,-0.4342617870484318,119.00024111094817,False,2,1
653,118.0987977570803,87.74857487699332,117.7340966207291,83.13512576621558,-0.7691150197906443,119.01230995384384,False,2,1
654,120.23291409752808,88.27729616499495,130.25448771048158,80.53679430182268,1.0734450236583817,119.22427862618152,False,3,1
655,127.28368723552828,88.14122353982158,119.64585524272314,72.05166566943181,0.720643155558615,119.48056816593116,False,3,1
656,120.44814485744077,87.02326358986916,119.71043697522626,80.3410875911896,0.8426321988501274,119.40018438123852,False,3,1
657,117.28596096779783,89.01801245808295,127.5560964941303,79.7975094331429,1.2580616637948474,119.20360420680888,False,2,1
658,115.57207003475276,90.03522089500031,125.4650903742846,87.02259191772491,-0.6282933647113985,119.0047597645188,False,2,1
659,116.4598354919442,87.05019761247824,122.92274727941394,74.32278582391278,-0.0059238897377914,119.05209184682523,False,2,1
660,121.18003120538894,87.06788609533601,124.85008662158778,80.21456058672022,-0.7153437706679138,119.04227025800245,False,3,1
661,124.9557417689807,89.79074067153879,119.5876367464492,75.20789047138001,0.0135108466944489,119.3812056123774,False,3,1
662,120.78293150428009,88.86039561380146,115.84588874012464,81.64649307117956,-0.0764438193315685,119.51509545024018,False,3,1
663,126.78684286029778,88.91568289947507,132.44668099391416,73.76312276932131,1.1755745530740704,119.78260389059923,False,3,1
664,116.73144690305658,88.62343570078286,113.0036776571122,74.55774201067968,1.3467451452373358,119.72802952871206,False,2,1
665,126.98815105714505,88.2114007266099,123.74490573168951,78.26860350594409,0.4640840856132018,120.15673797504516,False,3,1
666,111.00944328835187,87.7729925811897,121.610153849991,73.6208926650776,1.2926572023623253,119.86146254339182,False,2,1
667,124.99922824315044,88.94440015901995,120.51676939402964,88.31315247162901,-1.5781325334187537,119.86763098428882,False,3,1
668,108.10498986263104,88.8408108583518,110.40025733788995,73.02809732398005,-0.6625140963781321,119.51078006504927,False,2,1
669,113.76871355702876,88.85454933630437,116.04117006574648,83.50845902879844,0.3678701041661662,119.26528457071224,False,2,1
670,128.76468432825646,87.58201499632953,128.60793074410864,75.04020167394415,-0.4641711774246303,119.74736024967926,False,3,1
671,108.56641126235826,88.05440071488214,120.1672162917954,76.19287330038566,0.4064843649369553,119.22127446831806,False,2,1
672,125.3354042882175,88.11614054673349,121.4087879708714,87.85563293322352,-1.1559954593894557,119.3922418137212,False,3,1
673,123.22140638642269,89.28260372775834,118.79397905387243,84.17754740287701,1.6986049818916575,119.54497932596612,False,3,1
674,121.8970183001464,87.38760874165774,118.31253522542964,83.66232527841889,-0.372178046329674,119.62996290606658,False,3,1
675,121.5913600851362,89.4793080860021,111.90667266392822,81.76701796579614,-0.9933285537389268,119.83446999379422,False,3,1
676,124.8126648037882,87.00781723243348,116.85008160727828,83.2181580236497,0.733618775076142,120.14065089338956,False,3,1
677,120.52603962943316,88.27557276341851,125.3992193553796,73.94803296337756,1.3237819525875618,120.04968637682076,False,3,1
678,125.02055132140964,89.0790126711155,117.15524556907744,85.2924676379395,1.1263352231581931,120.5172618672663,False,3,1
679,122.08775459001856,89.35078439095298,111.53890935301985,68.18134091111037,-1.0751681560297006,120.53109168245588,False,3,1
680,117.99152185639934,86.73680157245946,126.65135733465384,75.34874007552827,2.250425246390553,120.43810876168408,False,2,1
681,123.30848653652518,86.38801617937906,104.11209977471285,79.76064975803787,1.269214780358244,120.34866573861812,False,3,1
682,119.96968803099742,88.91660582141762,124.40473921875837,73.16390350497207,-0.1777440034902701,120.4593974037164,False,2,1
683,116.0324268907808,86.75993330891059,117.7610489832358,80.6222292784469,-1.5015459894504657,120.39051837483976,False,2,1
684,119.63803525754558,87.71832869257264,121.61678629852732,70.99381863867555,0.9950325747033888,120.37068908017368,False,2,1
685,129.58235080521047,88.63022069720307,115.49143816862754,75.404667365622,0.5983949779565216,120.4473111991631,False,3,1
686,118.77868842302486,87.52344797067258,109.0889720654703,77.88002630465478,0.343585503429919,120.39166265134922,False,2,1
687,107.19522106390878,87.43715788501174,112.65592026926772,77.59228572420402,-0.8006692808019857,120.05530465455293,False,2,1
688,118.31795349657776,89.80908258838828,123.99157560667444,72.51111145876497,-0.5779668771735721,120.14683410328044,False,2,1
689,124.45464814491298,86.93457239991736,126.11565899946176,77.41732375571605,-0.8946648234241472,120.4133278583794,False,3,1
690,120.08316460906823,87.74837206385203,122.01106324142091,81.39750289406955,-0.296389627751467,120.37676563850204,False,3,1
691,118.63619488211312,87.96786603520383,123.07813168385128,72.49734828641864,-1.638014719897402,120.16611407560644,False,2,1
692,116.93877813598574,88.3211149830326,117.09426581404912,85.08334839407236,-0.235171052247307,120.03797562999662,False,2,1
693,126.82503075118515,87.50732598003975,119.0838698151254,72.83354305873019,-0.1031240774035995,120.03924855969288,False,3,1
694,120.47498158845896,88.93376593114874,122.87644531229262,70.69466129939083,0.5618828979081453,120.16403304920628,False,3,1
695,122.37900857688896,88.78344088724786,113.88777834899707,74.98823784072465,0.3667674339961924,120.01039496653108,False,3,1
696,124.4833143029895,87.6404032179778,118.7236138445701,86.40591573536976,-0.936992825637531,120.45952400035236,False,3,1
697,122.17875207274452,88.32484590838001,116.16028716717304,77.90910440320022,-0.1540811159732644,120.36550812800547,False,3,1
698,121.22371960898602,88.45021409752056,117.50979674659747,82.37341197518461,-0.9620495080192096,120.80279911955064,False,3,1
699,117.40263885884588,86.93082318812527,117.0044598207268,71.53131492968113,-0.6183087333745935,120.92392996294454,False,2,1
700,76.38467057644273,96.88952067633149,118.10724386526346,86.25822019922019,-0.0802001330694783,119.17792950455076,True,1,1
701,78.96779326700326,97.31529604809626,114.1192293090855,76.20922375822475,0.2089180696561062,118.1913089047056,True,1,0
702,78.40661799149443,99.00035211379137,128.48059131885236,77.5753465701876,-0.9990266889707028,116.62701602814816,True,1,0
703,84.72838820633103,97.90724806254522,123.88053695383394,79.32370446973067,-0.1361247251963742,115.34391542214507,True,1,0
704,80.14433698800816,97.76482731744056,121.45558874407084,79.16724125440258,-0.8237767536136519,113.95215937840716,True,1,0
705,80.21540161142212,99.05762858330964,119.65260953320508,84.2902950345978,-0.5369491807213388,112.57296076261667,True,1,0
706,87.23012786407706,97.75144149248656,112.38900661149452,83.43583218517892,-1.7160589644061988,111.32020953129296,True,1,0
707,89.39115718066252,97.73840608868204,117.92164454621728,80.2110708025474,-0.0702046194253584,110.28238011633395,True,1,0
708,80.02203738348642,100.44764478767172,117.2027861841404,88.07569265176589,0.0681526789915145,108.78242965173652,True,1,0
709,80.93240741716507,99.16858812325188,121.8848901014925,70.94185185108847,-0.6738163864487855,107.41058474597472,True,1,0
710,84.35383922719902,98.48845568102487,120.22565839949114,81.63960531625119,-0.1703690722882082,106.28932865833472,True,1,0
711,85.6432963485094,99.39465317590587,124.55562491157116,83.75376604882723,0.1556818261435398,105.0338223187342,False,0,0
712,81.32212402202822,99.33884836863122,121.4702045295818,69.70400669355361,-0.1258224363200739,103.7455701851019,True,1,0
